,user_id,item_id,exposure_time,internet_environment,number_of_refreshes,exposure_position,whether_to_click,consumption_time,exposure_date,index
2333,1000382512,463140821,2021-06-26 00:33:32.084000+08:00,2,2,30,0,0,2021-06-26,2333
2334,1000382512,463147464,2021-06-26 00:39:42.889000+08:00,2,3,42,1,172,2021-06-26,2334
2335,1000382512,463061333,2021-06-26 00:39:42.889000+08:00,2,3,35,1,342,2021-06-26,2335
2336,1000382512,463127491,2021-06-26 00:22:58.726000+08:00,2,1,21,0,0,2021-06-26,2336
2337,1000382512,463134128,2021-06-26 00:33:32.084000+08:00,2,2,25,1,156,2021-06-26,2337
2338,1000382512,464348865,2021-06-29 23:33:05.338000+08:00,2,3,34,0,0,2021-06-29,2338
2339,1000382512,464299908,2021-06-29 23:33:05.338000+08:00,2,3,32,0,0,2021-06-29,2339
2340,1000382512,464047361,2021-06-29 23:39:11.103000+08:00,2,5,45,0,0,2021-06-29,2340
2341,1000382512,464464354,2021-06-29 23:39:11.103000+08:00,2,5,50,1,46,2021-06-29,2341
2342,1000382512,464461870,2021-06-29 23:33:05.338000+08:00,2,3,31,0,0,2021-06-29,2342
2343,1000382512,464333350,2021-06-29 23:40:20.616000+08:00,2,6,61,0,0,2021-06-29,2343
2344,1000382512,463876865,2021-06-29 23:40:20.616000+08:00,2,6,62,0,0,2021-06-29,2344
2345,1000382512,463942356,2021-06-29 23:33:04.491000+08:00,2,2,19,1,13,2021-06-29,2345
2346,1000382512,464524136,2021-06-29 23:33:04.491000+08:00,2,2,20,1,80,2021-06-29,2346
2347,1000382512,464165034,2021-06-29 23:33:05.338000+08:00,2,3,30,0,0,2021-06-29,2347
2348,1000382512,464403926,2021-06-29 23:39:11.103000+08:00,2,5,51,0,0,2021-06-29,2348
2349,1000382512,464246117,2021-06-29 23:38:33.451000+08:00,2,4,42,0,0,2021-06-29,2349
2350,1000382512,464220650,2021-06-29 23:38:33.451000+08:00,2,4,44,0,0,2021-06-29,2350
2351,1000382512,464314971,2021-06-29 23:39:11.103000+08:00,2,5,52,0,0,2021-06-29,2351
2352,1000382512,463864732,2021-06-29 23:40:20.616000+08:00,2,6,55,0,0,2021-06-29,2352
2353,1000382512,464292667,2021-06-29 23:33:05.338000+08:00,2,3,25,1,170,2021-06-29,2353
2354,1000382512,464521444,2021-06-29 23:27:55.638000+08:00,2,0,13,1,111,2021-06-29,2354
2355,1000382512,464447487,2021-06-29 23:27:55.638000+08:00,2,0,15,1,5,2021-06-29,2355
2356,1000382512,464302869,2021-06-29 23:40:20.616000+08:00,2,6,57,0,0,2021-06-29,2356
2357,1000382512,464377651,2021-06-29 23:40:20.616000+08:00,2,6,60,0,0,2021-06-29,2357
2358,1000382512,464275649,2021-06-29 23:33:04.491000+08:00,2,2,22,0,0,2021-06-29,2358
2359,1000382512,464040677,2021-06-29 23:38:33.451000+08:00,2,4,41,0,0,2021-06-29,2359
2360,1000382512,464494151,2021-06-29 23:33:04.491000+08:00,2,2,15,0,0,2021-06-29,2360
2361,1000382512,464214629,2021-06-29 23:33:04.491000+08:00,2,2,24,0,0,2021-06-29,2361
2362,1000382512,464400505,2021-06-29 23:38:33.451000+08:00,2,4,35,1,8,2021-06-29,2362
2363,1000382512,464161890,2021-06-29 23:38:33.451000+08:00,2,4,37,0,0,2021-06-29,2363
2364,1000382512,464172387,2021-06-29 23:38:33.451000+08:00,2,4,40,0,0,2021-06-29,2364
2365,1000382512,465644475,2021-07-04 03:21:01.869000+08:00,5,0,12,0,0,2021-07-04,2365
2366,1000382512,465646126,2021-07-04 03:21:01.869000+08:00,5,0,11,1,98,2021-07-04,2366
2367,1000382512,464876948,2021-07-01 01:41:40.832000+08:00,2,13,62,0,0,2021-07-01,2367
2368,1000382512,464608828,2021-07-01 01:42:20.096000+08:00,2,15,89,0,0,2021-07-01,2368
2369,1000382512,464540111,2021-07-01 01:42:20.096000+08:00,2,15,87,0,0,2021-07-01,2369
2370,1000382512,464554660,2021-07-01 01:42:00.624000+08:00,2,14,77,0,0,2021-07-01,2370
2371,1000382512,464849527,2021-07-01 01:42:00.624000+08:00,2,14,74,0,0,2021-07-01,2371
2372,1000382512,464283783,2021-07-01 01:42:00.624000+08:00,2,14,72,0,0,2021-07-01,2372
2373,1000382512,464699571,2021-07-01 01:41:40.832000+08:00,2,13,69,0,0,2021-07-01,2373
2374,1000382512,464634916,2021-07-01 01:49:57.336000+08:00,2,18,119,0,0,2021-07-01,2374
2375,1000382512,464663666,2021-07-01 01:41:40.832000+08:00,2,13,68,0,0,2021-07-01,2375
2376,1000382512,464282871,2021-07-01 01:49:57.336000+08:00,2,18,116,0,0,2021-07-01,2376
2377,1000382512,464775046,2021-07-01 01:49:57.336000+08:00,2,18,114,1,42,2021-07-01,2377
2378,1000382512,464352769,2021-07-01 01:49:57.336000+08:00,2,18,112,1,40,2021-07-01,2378
2379,1000382512,464434274,2021-07-01 01:48:42.604000+08:00,2,17,109,0,0,2021-07-01,2379
2380,1000382512,464642132,2021-07-01 01:48:42.604000+08:00,2,17,108,0,0,2021-07-01,2380
2381,1000382512,464738551,2021-07-01 01:48:42.604000+08:00,2,17,106,0,0,2021-07-01,2381
2382,1000382512,464150831,2021-07-01 01:48:42.604000+08:00,2,17,102,0,0,2021-07-01,2382
2383,1000382512,464620700,2021-07-01 01:44:37.233000+08:00,2,16,101,0,0,2021-07-01,2383
2384,1000382512,464395918,2021-07-01 01:44:37.233000+08:00,2,16,99,0,0,2021-07-01,2384
2385,1000382512,464272401,2021-07-01 01:44:37.233000+08:00,2,16,98,0,0,2021-07-01,2385
2386,1000382512,464873215,2021-07-01 01:44:37.233000+08:00,2,16,94,1,49,2021-07-01,2386
2387,1000382512,464834931,2021-07-01 01:44:37.233000+08:00,2,16,92,1,173,2021-07-01,2387
2388,1000382512,464289056,2021-07-01 01:42:20.096000+08:00,2,15,91,0,0,2021-07-01,2388
2389,1000382512,464097923,2021-07-01 01:48:42.604000+08:00,2,17,111,0,0,2021-07-01,2389
2390,1000382512,464338824,2021-07-01 01:49:57.336000+08:00,2,18,118,1,29,2021-07-01,2390
2391,1000382512,464833134,2021-07-01 01:42:20.096000+08:00,2,15,86,1,74,2021-07-01,2391
2392,1000382512,464725982,2021-07-01 01:42:20.096000+08:00,2,15,82,0,0,2021-07-01,2392
2393,1000382512,464546054,2021-07-01 01:42:00.624000+08:00,2,14,81,0,0,2021-07-01,2393
2394,1000382512,464659111,2021-07-01 01:42:00.624000+08:00,2,14,79,0,0,2021-07-01,2394
2395,1000382512,464553715,2021-07-01 01:42:00.624000+08:00,2,14,78,1,30,2021-07-01,2395
2400,1000382512,464691615,2021-06-30 16:00:30.249000+08:00,2,8,41,0,0,2021-06-30,2400
2401,1000382512,464164731,2021-06-30 16:00:30.249000+08:00,2,8,32,1,30,2021-06-30,2401
2402,1000382512,464471488,2021-06-30 16:00:30.249000+08:00,2,8,34,0,0,2021-06-30,2402
2403,1000382512,464625871,2021-06-30 16:00:30.249000+08:00,2,8,38,0,0,2021-06-30,2403
2404,1000382512,464652790,2021-06-30 15:35:06.583000+08:00,2,3,11,0,0,2021-06-30,2404
2405,1000382512,464743174,2021-06-30 15:59:40.470000+08:00,2,6,12,0,0,2021-06-30,2405
2406,1000382512,464497889,2021-06-30 16:00:30.249000+08:00,2,8,39,1,82,2021-06-30,2406
2407,1000382512,464488202,2021-06-30 15:59:33.235000+08:00,2,5,10,0,0,2021-06-30,2407
2408,1000382512,464436730,2021-06-30 15:59:33.235000+08:00,2,5,11,0,0,2021-06-30,2408
2409,1000382512,464272539,2021-06-30 15:58:04.808000+08:00,2,4,12,0,0,2021-06-30,2409
2410,1000382512,464530178,2021-06-30 15:58:04.808000+08:00,2,4,14,1,78,2021-06-30,2410
2411,1000382512,463790453,2021-06-30 16:00:04.322000+08:00,2,7,22,0,0,2021-06-30,2411
2412,1000382512,464217488,2021-06-30 16:03:15.233000+08:00,2,10,52,0,0,2021-06-30,2412
2413,1000382512,464511366,2021-06-30 16:01:23.883000+08:00,2,9,51,0,0,2021-06-30,2413
2414,1000382512,464187912,2021-06-30 15:59:40.470000+08:00,2,6,14,0,0,2021-06-30,2414
2415,1000382512,464641416,2021-06-30 16:01:23.883000+08:00,2,9,49,0,0,2021-06-30,2415
2416,1000382512,464690048,2021-06-30 16:01:23.883000+08:00,2,9,47,0,0,2021-06-30,2416
2417,1000382512,464747577,2021-06-30 15:59:40.470000+08:00,2,6,18,0,0,2021-06-30,2417
2418,1000382512,464186828,2021-06-30 15:59:40.470000+08:00,2,6,19,0,0,2021-06-30,2418
2419,1000382512,464516140,2021-06-30 16:01:23.883000+08:00,2,9,46,0,0,2021-06-30,2419
2420,1000382512,464306257,2021-06-30 15:59:40.470000+08:00,2,6,21,0,0,2021-06-30,2420
2421,1000382512,464372339,2021-06-30 16:01:23.883000+08:00,2,9,42,0,0,2021-06-30,2421
2422,1000382512,464610361,2021-06-30 16:00:04.322000+08:00,2,7,28,0,0,2021-06-30,2422
2423,1000382512,464561400,2021-06-30 16:00:04.322000+08:00,2,7,29,0,0,2021-06-30,2423
2424,1000382512,463946326,2021-06-28 18:40:23.481000+08:00,5,0,10,1,71,2021-06-28,2424
2425,1000382512,463435476,2021-06-28 18:40:23.481000+08:00,5,0,12,0,0,2021-06-28,2425
2426,1000382512,463973218,2021-06-28 18:40:23.481000+08:00,5,0,11,0,0,2021-06-28,2426
2427,1000382512,464221468,2021-06-30 00:24:43.929000+08:00,2,16,28,0,0,2021-06-30,2427
2428,1000382512,464525053,2021-06-29 23:52:14.555000+08:00,2,12,38,1,100,2021-06-29,2428
2429,1000382512,463652820,2021-06-29 23:52:14.555000+08:00,2,12,37,1,45,2021-06-29,2429
2430,1000382512,464233866,2021-06-30 00:24:43.929000+08:00,2,16,29,1,241,2021-06-30,2430
2431,1000382512,464379518,2021-06-29 23:52:14.555000+08:00,2,12,34,0,0,2021-06-29,2431
2432,1000382512,463883662,2021-06-29 23:52:14.555000+08:00,2,12,32,0,0,2021-06-29,2432
2433,1000382512,464522945,2021-06-30 00:19:23.784000+08:00,2,14,9,1,125,2021-06-30,2433
2434,1000382512,464202935,2021-06-29 23:51:50.749000+08:00,2,11,29,1,212,2021-06-29,2434
2435,1000382512,464433885,2021-06-29 23:51:50.749000+08:00,2,11,28,0,0,2021-06-29,2435
2436,1000382512,464148291,2021-06-29 23:51:50.749000+08:00,2,11,22,0,0,2021-06-29,2436
2437,1000382512,464110863,2021-06-29 23:40:42.795000+08:00,2,7,65,0,0,2021-06-29,2437
2438,1000382512,464575064,2021-06-30 00:19:23.784000+08:00,2,14,10,1,97,2021-06-30,2438
2439,1000382512,464151230,2021-06-29 23:40:42.795000+08:00,2,7,69,0,0,2021-06-29,2439
2440,1000382512,463979791,2021-06-29 23:40:42.795000+08:00,2,7,72,1,56,2021-06-29,2440
2441,1000382512,464285841,2021-06-29 23:40:42.795000+08:00,2,7,71,0,0,2021-06-29,2441
2442,1000382512,464221468,2021-06-30 00:24:43.929000+08:00,2,16,28,1,3,2021-06-30,2442
2443,1000382512,464301048,2021-06-29 23:47:56.486000+08:00,2,10,18,0,0,2021-06-29,2443
2444,1000382512,463994811,2021-06-29 23:51:50.749000+08:00,2,11,30,0,0,2021-06-29,2444
2445,1000382512,464481328,2021-06-29 23:52:14.555000+08:00,2,12,40,1,152,2021-06-29,2445
2446,1000382512,464128299,2021-06-29 23:52:14.555000+08:00,2,12,41,0,0,2021-06-29,2446
2447,1000382512,464413001,2021-06-29 23:47:55.532000+08:00,2,9,11,0,0,2021-06-29,2447
2448,1000382512,464499855,2021-06-30 00:24:43.929000+08:00,2,16,22,1,45,2021-06-30,2448
2449,1000382512,464217573,2021-06-29 23:47:56.486000+08:00,2,10,12,0,0,2021-06-29,2449
2450,1000382512,464337939,2021-06-29 23:47:56.486000+08:00,2,10,14,0,0,2021-06-29,2450
2451,1000382512,464378449,2021-06-29 23:52:14.555000+08:00,2,12,39,0,0,2021-06-29,2451
2452,1000382512,464164434,2021-06-29 23:56:15.058000+08:00,2,13,42,0,0,2021-06-29,2452
2453,1000382512,464292768,2021-06-30 00:24:43.929000+08:00,2,16,24,1,157,2021-06-30,2453
2454,1000382512,463631604,2021-06-29 23:47:56.486000+08:00,2,10,19,0,0,2021-06-29,2454
2455,1000382512,464200301,2021-06-30 00:24:43.929000+08:00,2,16,27,0,0,2021-06-30,2455
2456,1000382512,463904559,2021-06-30 15:30:29.422000+08:00,2,2,25,1,164,2021-06-30,2456
2457,1000382512,464797361,2021-06-30 15:29:09.739000+08:00,2,1,22,0,0,2021-06-30,2457
2458,1000382512,464188838,2021-06-30 15:29:09.739000+08:00,2,1,21,0,0,2021-06-30,2458
2459,1000382512,464640256,2021-06-30 15:28:53.182000+08:00,2,0,14,1,11,2021-06-30,2459
2460,1000382512,464641374,2021-06-30 15:29:09.739000+08:00,2,1,19,0,0,2021-06-30,2460
2461,1000382512,464704976,2021-06-30 15:28:53.182000+08:00,2,0,15,0,0,2021-06-30,2461
2462,1000382512,464663628,2021-06-30 15:28:53.182000+08:00,2,0,13,1,32,2021-06-30,2462
2463,1000382512,464190216,2021-06-28 22:24:01.608000+08:00,5,7,10,0,0,2021-06-28,2463
2464,1000382512,463674547,2021-06-28 22:00:43.574000+08:00,5,4,52,0,0,2021-06-28,2464
2465,1000382512,464046975,2021-06-28 21:54:59.792000+08:00,5,2,31,1,61,2021-06-28,2465
2466,1000382512,463904210,2021-06-28 21:59:12.384000+08:00,5,3,42,0,0,2021-06-28,2466
2467,1000382512,463631609,2021-06-28 22:00:43.574000+08:00,5,4,45,0,0,2021-06-28,2467
2468,1000382512,463971435,2021-06-28 22:00:43.574000+08:00,5,4,47,0,0,2021-06-28,2468
2469,1000382512,463903121,2021-06-28 22:00:43.574000+08:00,5,4,51,1,105,2021-06-28,2469
2470,1000382512,464005525,2021-06-28 21:54:59.792000+08:00,5,2,29,1,20,2021-06-28,2470
2471,1000382512,463995592,2021-06-28 22:00:43.574000+08:00,5,4,50,0,0,2021-06-28,2471
2472,1000382512,463944935,2021-06-28 21:27:09.340000+08:00,5,0,13,1,766,2021-06-28,2472
2473,1000382512,463633651,2021-06-28 21:59:12.384000+08:00,5,3,35,0,0,2021-06-28,2473
2474,1000382512,464073562,2021-06-28 21:54:59.792000+08:00,5,2,32,0,0,2021-06-28,2474
2475,1000382512,463879043,2021-06-28 21:54:59.792000+08:00,5,2,25,0,0,2021-06-28,2475
2476,1000382512,464172293,2021-06-28 21:59:12.384000+08:00,5,3,41,0,0,2021-06-28,2476
2477,1000382512,463969643,2021-06-28 21:35:33.814000+08:00,5,1,20,0,0,2021-06-28,2477
2478,1000382512,463947587,2021-06-28 21:35:33.814000+08:00,5,1,19,1,42,2021-06-28,2478
2479,1000382512,464167404,2021-06-28 22:03:43.658000+08:00,5,6,65,0,0,2021-06-28,2479
2480,1000382512,464103917,2021-06-28 21:27:09.340000+08:00,5,0,16,1,59,2021-06-28,2480
2481,1000382512,463475909,2021-06-28 22:01:04.205000+08:00,5,5,55,0,0,2021-06-28,2481
2482,1000382512,463959744,2021-06-28 21:27:09.340000+08:00,5,0,15,1,144,2021-06-28,2482
2483,1000382512,464072017,2021-06-28 22:03:43.658000+08:00,5,6,67,0,0,2021-06-28,2483
2484,1000382512,464097918,2021-06-28 21:35:33.814000+08:00,5,1,22,1,49,2021-06-28,2484
2485,1000382512,463963285,2021-06-28 22:01:04.205000+08:00,5,5,62,0,0,2021-06-28,2485
2486,1000382512,464006354,2021-06-28 22:01:04.205000+08:00,5,5,61,1,31,2021-06-28,2486
2487,1000382512,462918741,2021-06-25 13:49:44.242000+08:00,2,0,16,0,0,2021-06-25,2487
2488,1000382512,462983900,2021-06-25 13:58:47.638000+08:00,2,3,41,0,0,2021-06-25,2488
2489,1000382512,462968350,2021-06-25 13:49:44.242000+08:00,2,0,13,0,0,2021-06-25,2489
2490,1000382512,462231771,2021-06-25 13:57:13.778000+08:00,2,2,34,0,0,2021-06-25,2490
2491,1000382512,462627461,2021-06-25 13:57:13.778000+08:00,2,2,32,0,0,2021-06-25,2491
2492,1000382512,462975047,2021-06-25 14:40:35.539000+08:00,2,5,7,1,103,2021-06-25,2492
2493,1000382512,462455733,2021-06-25 14:40:35.539000+08:00,2,5,9,1,77,2021-06-25,2493
2494,1000382512,462809416,2021-06-25 14:40:35.539000+08:00,2,5,10,0,0,2021-06-25,2494
2495,1000382512,462783398,2021-06-25 13:56:50.591000+08:00,2,1,19,0,0,2021-06-25,2495
2496,1000382512,462496035,2021-06-25 14:40:35.539000+08:00,2,5,11,0,0,2021-06-25,2496
2497,1000382512,463036226,2021-06-25 13:56:50.591000+08:00,2,1,22,0,0,2021-06-25,2497
2498,1000382512,462976071,2021-06-25 13:49:44.242000+08:00,2,0,11,1,74,2021-06-25,2498
2499,1000382512,462673241,2021-06-25 13:57:13.778000+08:00,2,2,25,0,0,2021-06-25,2499
2500,1000382512,462921929,2021-06-25 13:58:47.638000+08:00,2,3,35,0,0,2021-06-25,2500
2501,1000382512,463021896,2021-06-25 13:58:47.638000+08:00,2,3,40,1,22,2021-06-25,2501
2502,1000382512,462683815,2021-06-25 13:49:44.242000+08:00,2,0,15,0,0,2021-06-25,2502
2503,1000382512,462704159,2021-06-25 13:58:47.638000+08:00,2,3,42,0,0,2021-06-25,2503
2504,1000382512,462740517,2021-06-25 13:57:13.778000+08:00,2,2,27,0,0,2021-06-25,2504
2505,1000382512,462513032,2021-06-25 13:57:13.778000+08:00,2,2,29,1,65,2021-06-25,2505
2506,1000382512,463024101,2021-06-25 13:49:44.242000+08:00,2,0,12,1,298,2021-06-25,2506
2507,1000382512,462359268,2021-06-25 13:57:13.778000+08:00,2,2,31,0,0,2021-06-25,2507
2508,1000382512,463811505,2021-06-30 12:39:45.588000+08:00,2,1,15,0,0,2021-06-30,2508
2509,1000382512,463825361,2021-06-30 12:39:45.588000+08:00,2,1,22,0,0,2021-06-30,2509
2510,1000382512,463886880,2021-06-30 12:16:02.817000+08:00,2,0,13,1,66,2021-06-30,2510
2511,1000382512,464355978,2021-06-30 12:39:45.588000+08:00,2,1,17,0,0,2021-06-30,2511
2512,1000382512,464536013,2021-06-30 12:39:45.588000+08:00,2,1,20,1,23,2021-06-30,2512
2513,1000382512,464667280,2021-06-30 12:16:02.817000+08:00,2,0,15,1,54,2021-06-30,2513
2514,1000382512,463089652,2021-06-26 00:54:39.333000+08:00,2,5,64,0,0,2021-06-26,2514
2515,1000382512,463109877,2021-06-26 00:55:01.924000+08:00,2,6,65,0,0,2021-06-26,2515
2516,1000382512,463070767,2021-06-26 00:54:39.333000+08:00,2,5,62,0,0,2021-06-26,2516
2517,1000382512,463166719,2021-06-26 00:54:39.333000+08:00,2,5,61,0,0,2021-06-26,2517
2518,1000382512,463101808,2021-06-26 00:55:01.924000+08:00,2,6,67,0,0,2021-06-26,2518
2519,1000382512,463202650,2021-06-26 00:48:46.575000+08:00,2,4,45,1,150,2021-06-26,2519
2520,1000382512,463158965,2021-06-26 00:55:01.924000+08:00,2,6,70,0,0,2021-06-26,2520
2521,1000382512,463215147,2021-06-26 00:48:46.575000+08:00,2,4,47,0,0,2021-06-26,2521
2522,1000382512,463207197,2021-06-26 00:54:39.333000+08:00,2,5,55,0,0,2021-06-26,2522
2523,1000382512,462984308,2021-06-26 00:48:46.575000+08:00,2,4,52,0,0,2021-06-26,2523
2524,1000382512,463201124,2021-06-26 00:48:46.575000+08:00,2,4,51,0,0,2021-06-26,2524
2525,1000382512,463725301,2021-06-28 12:26:54.028000+08:00,5,7,19,0,0,2021-06-28,2525
2526,1000382512,463947328,2021-06-28 12:26:54.028000+08:00,5,7,16,1,80,2021-06-28,2526
2527,1000382512,463878906,2021-06-28 12:26:54.028000+08:00,5,7,14,1,272,2021-06-28,2527
2528,1000382512,463976465,2021-06-28 12:40:22.532000+08:00,5,8,24,0,0,2021-06-28,2528
2529,1000382512,463690776,2021-06-28 12:40:22.532000+08:00,5,8,22,0,0,2021-06-28,2529
2530,1000382512,463424590,2021-06-28 12:26:54.028000+08:00,5,7,12,1,147,2021-06-28,2530
2531,1000382512,463976473,2021-06-28 12:10:39.111000+08:00,5,6,7,0,0,2021-06-28,2531
2532,1000382512,463938265,2021-06-28 12:10:39.111000+08:00,5,6,11,1,260,2021-06-28,2532
2533,1000382512,463794348,2021-06-28 12:26:54.028000+08:00,5,7,18,0,0,2021-06-28,2533
2534,1000382512,463953718,2021-06-28 12:40:22.532000+08:00,5,8,28,1,30,2021-06-28,2534
2535,1000382512,463512969,2021-06-28 12:40:22.532000+08:00,5,8,26,0,0,2021-06-28,2535
2536,1000382512,463976473,2021-06-28 12:10:39.111000+08:00,5,6,7,1,283,2021-06-28,2536
2537,1000382512,463917512,2021-06-28 12:40:22.532000+08:00,5,8,29,0,0,2021-06-28,2537
2538,1000382512,463657914,2021-06-28 12:10:39.111000+08:00,5,6,9,0,0,2021-06-28,2538
2546,1000382512,464159086,2021-06-29 19:56:49.253000+08:00,2,1,20,0,0,2021-06-29,2546
2547,1000382512,463620328,2021-06-29 19:49:15.073000+08:00,2,0,16,0,0,2021-06-29,2547
2548,1000382512,464182777,2021-06-29 19:57:19.178000+08:00,2,2,25,0,0,2021-06-29,2548
2549,1000382512,464480227,2021-06-29 19:49:15.073000+08:00,2,0,13,0,0,2021-06-29,2549
2550,1000382512,463704259,2021-06-29 19:56:49.253000+08:00,2,1,22,0,0,2021-06-29,2550
2551,1000382512,464344953,2021-06-29 19:56:49.253000+08:00,2,1,19,0,0,2021-06-29,2551
2552,1000382512,464415732,2021-06-29 19:49:15.073000+08:00,2,0,14,0,0,2021-06-29,2552
2582,1000382512,464668985,2021-07-01 00:15:03.853000+08:00,5,1,7,0,0,2021-07-01,2582
2583,1000382512,464007982,2021-07-01 00:30:27.541000+08:00,2,7,42,0,0,2021-07-01,2583
2584,1000382512,464798530,2021-07-01 00:29:56.760000+08:00,2,3,9,1,77,2021-07-01,2584
2585,1000382512,464658323,2021-07-01 00:30:04.423000+08:00,2,4,12,0,0,2021-07-01,2585
2586,1000382512,464752663,2021-07-01 00:30:04.423000+08:00,2,4,14,0,0,2021-07-01,2586
2587,1000382512,464661865,2021-07-01 00:30:04.423000+08:00,2,4,17,0,0,2021-07-01,2587
2588,1000382512,464839431,2021-07-01 00:30:04.423000+08:00,2,4,19,0,0,2021-07-01,2588
2589,1000382512,464762494,2021-07-01 00:30:12.671000+08:00,2,5,22,0,0,2021-07-01,2589
2590,1000382512,464804345,2021-07-01 00:30:12.671000+08:00,2,5,28,0,0,2021-07-01,2590
2591,1000382512,464657018,2021-07-01 00:30:12.671000+08:00,2,5,29,0,0,2021-07-01,2591
2592,1000382512,464573105,2021-07-01 00:30:12.671000+08:00,2,5,31,0,0,2021-07-01,2592
2593,1000382512,464735829,2021-07-01 00:30:20.172000+08:00,2,6,32,0,0,2021-07-01,2593
2594,1000382512,464802459,2021-07-01 00:30:20.172000+08:00,2,6,37,0,0,2021-07-01,2594
2595,1000382512,464011578,2021-07-01 00:30:20.172000+08:00,2,6,38,0,0,2021-07-01,2595
2596,1000382512,464655014,2021-07-01 00:30:20.172000+08:00,2,6,39,0,0,2021-07-01,2596
2597,1000382512,464299209,2021-07-01 00:30:20.172000+08:00,2,6,41,0,0,2021-07-01,2597
2598,1000382512,464764386,2021-07-01 00:30:20.172000+08:00,2,6,34,0,0,2021-07-01,2598
2599,1000382512,466193531,2021-07-05 19:09:29.337000+08:00,5,2,21,1,251,2021-07-05,2599
2600,1000382512,466060302,2021-07-05 19:21:59.227000+08:00,5,6,61,0,0,2021-07-05,2600
2601,1000382512,465581556,2021-07-05 19:09:29.337000+08:00,5,2,16,0,0,2021-07-05,2601
2602,1000382512,466276292,2021-07-05 19:26:03.045000+08:00,5,9,6,1,188,2021-07-05,2602
2603,1000382512,466056596,2021-07-05 19:26:03.045000+08:00,5,9,7,0,0,2021-07-05,2603
2604,1000382512,466047612,2021-07-05 19:17:15.300000+08:00,5,4,37,1,202,2021-07-05,2604
2605,1000382512,466353147,2021-07-05 19:17:15.300000+08:00,5,4,36,0,0,2021-07-05,2605
2606,1000382512,466199082,2021-07-05 19:17:15.300000+08:00,5,4,34,1,11,2021-07-05,2606
2607,1000382512,466161040,2021-07-05 19:07:51.466000+08:00,5,1,10,0,0,2021-07-05,2607
2608,1000382512,466069461,2021-07-05 19:22:09.109000+08:00,5,7,62,0,0,2021-07-05,2608
2609,1000382512,465947236,2021-07-05 19:21:59.227000+08:00,5,6,59,0,0,2021-07-05,2609
2610,1000382512,465950254,2021-07-05 19:09:46.631000+08:00,5,3,29,0,0,2021-07-05,2610
2611,1000382512,465727010,2021-07-05 19:09:46.631000+08:00,5,3,28,1,1,2021-07-05,2611
2612,1000382512,466156673,2021-07-05 19:09:46.631000+08:00,5,3,27,0,0,2021-07-05,2612
2613,1000382512,466213354,2021-07-05 19:09:29.337000+08:00,5,2,20,0,0,2021-07-05,2613
2614,1000382512,466112880,2021-07-05 19:21:59.227000+08:00,5,6,58,0,0,2021-07-05,2614
2615,1000382512,466084207,2021-07-05 19:21:59.227000+08:00,5,6,54,0,0,2021-07-05,2615
2616,1000382512,465775351,2021-07-05 19:21:59.227000+08:00,5,6,52,0,0,2021-07-05,2616
2617,1000382512,466266191,2021-07-05 19:21:18.791000+08:00,5,5,51,0,0,2021-07-05,2617
2618,1000382512,466138596,2021-07-05 19:21:18.791000+08:00,5,5,49,0,0,2021-07-05,2618
2619,1000382512,466160322,2021-07-05 19:21:18.791000+08:00,5,5,48,0,0,2021-07-05,2619
2620,1000382512,466313286,2021-07-05 19:21:18.791000+08:00,5,5,44,1,4,2021-07-05,2620
2621,1000382512,466242261,2021-07-05 19:09:46.631000+08:00,5,3,22,1,59,2021-07-05,2621
2622,1000382512,466152686,2021-07-05 19:09:29.337000+08:00,5,2,14,0,0,2021-07-05,2622
2623,1000382512,466380620,2021-07-05 19:17:15.300000+08:00,5,4,32,0,0,2021-07-05,2623
2624,1000382512,466191290,2021-07-05 19:17:15.300000+08:00,5,4,38,1,13,2021-07-05,2624
2625,1000382512,466158556,2021-07-05 19:17:15.300000+08:00,5,4,39,0,0,2021-07-05,2625
2626,1000382512,465945352,2021-07-05 19:21:18.791000+08:00,5,5,42,0,0,2021-07-05,2626
2627,1000382512,465986037,2021-07-05 19:09:29.337000+08:00,5,2,19,0,0,2021-07-05,2627
2628,1000382512,466102193,2021-07-05 19:09:46.631000+08:00,5,3,24,0,0,2021-07-05,2628
2629,1000382512,465993685,2021-07-05 19:09:29.337000+08:00,5,2,18,1,107,2021-07-05,2629
2630,1000382512,466361715,2021-07-05 19:09:29.337000+08:00,5,2,15,0,0,2021-07-05,2630
2631,1000382512,465680711,2021-07-03 12:13:19.044000+08:00,5,0,12,1,148,2021-07-03,2631
2632,1000382512,465575041,2021-07-03 12:31:47.230000+08:00,5,2,32,0,0,2021-07-03,2632
2633,1000382512,465496769,2021-07-03 12:13:19.044000+08:00,5,0,16,0,0,2021-07-03,2633
2634,1000382512,465511828,2021-07-03 12:21:51.893000+08:00,5,1,20,0,0,2021-07-03,2634
2635,1000382512,465583089,2021-07-03 12:21:51.893000+08:00,5,1,19,0,0,2021-07-03,2635
2636,1000382512,465623772,2021-07-03 12:21:51.893000+08:00,5,1,21,0,0,2021-07-03,2636
2637,1000382512,465523595,2021-07-03 12:21:51.893000+08:00,5,1,22,0,0,2021-07-03,2637
2638,1000382512,464879926,2021-07-03 12:31:47.230000+08:00,5,2,25,0,0,2021-07-03,2638
2639,1000382512,465496769,2021-07-03 12:13:19.044000+08:00,5,0,16,1,105,2021-07-03,2639
2640,1000382512,465488786,2021-07-03 12:32:07.425000+08:00,5,3,35,0,0,2021-07-03,2640
